"Country","ISO3","Specie","Breed/Most common name","Year","Population min","Population max","Trend","Population figured based on","Breeding male","Breeding female","Females registered in herdbooks","Females bred pure","Herds","Herds size (avg)","AI used","Male in AI","In situ conservation programmes in place","Reliability","Last update","Geographical classification"
"Ukraine","UKR","Pig","Red White-Belted Meat","2011","7404","7404","decreasing","census at breed level","53","568","","","10","740","","","","","30 Jun 2016","Local"
"Ukraine","UKR","Pig","Red White-Belted Meat","2012","6647","6647","decreasing","census at breed level","47","603","","","9","739","","","","","30 Jun 2016","Local"
"Ukraine","UKR","Pig","Red White-Belted Meat","2013","6444","6444","decreasing","census at breed level","43","463","","","7","921","yes","","","","30 Jun 2016","Local"
"Ukraine","UKR","Pig","Red White-Belted Meat","2014","5647","5647","decreasing","census at breed level","39","449","","","7","806","yes","","","","12 Jan 2016","Local"
"Ukraine","UKR","Pig","Red White-Belted Meat","2015","6252","6252","increasing","census at breed level","39","478","","","7","893","yes","","","","30 Jun 2016","Local"
"Ukraine","UKR","Pig","Red White-Belted Meat","2016","4652","4652","decreasing","census at breed level","24","406","","","5","","","","","reliable","10 Feb 2018","Local"
"Ukraine","UKR","Pig","Red White-Belted Meat","2017","3050","3050","","census at breed level","16","187","","","3","","","","","reliable","16 Nov 2019","Local"
"Ukraine","UKR","Pig","Red White-Belted Meat","2018","2194","2194","decreasing","census at breed level","13","170","","","3","","","","no","reliable","16 Nov 2019","Local"
"Ukraine","UKR","Pig","Red White-Belted Meat","2019","1029","1029","decreasing","census at breed level","5","51","","43","1","","","","no","reliable","18 Dec 2020","Local"
"Ukraine","UKR","Pig","Red White-Belted Meat","2020","572","572","decreasing","census at breed level","4","39","","32","1","","","","no","reliable","25/4/2022","Local"
"Ukraine","UKR","Pig","Red White-Belted Meat","2021","1091","1091","increasing","census at breed level","3","46","","38","1","","","","no","reliable","23/11/2022","Local"
"Ukraine","UKR","Pig","Red White-Belted Meat","2022","939","939","decreasing","census at breed level","4","44","","35","1","939","yes","","no","reliable","21/12/2023","Local"
"Ukraine","UKR","Pig","Ukrainian","1925","0","0","","","","","","","","","","","no","reliable","21 Dec 2020","Regional"
"Ukraine","UKR","Pig","Ukrainian Meat","2003","16936","16936","","census at breed level","150","1428","","","22","770","","","","","30 Jun 2016","Local"
"Ukraine","UKR","Pig","Ukrainian Meat","2004","18797","18797","increasing","census at breed level","181","1732","","","22","854","","","","","30 Jun 2016","Local"
"Ukraine","UKR","Pig","Ukrainian Meat","2005","22835","22835","increasing","census at breed level","195","1844","","","23","993","","","","","30 Jun 2016","Local"
"Ukraine","UKR","Pig","Ukrainian Meat","2006","29713","29713","increasing","census at breed level","221","2283","","","25","1189","yes","","","","30 Jun 2016","Local"
"Ukraine","UKR","Pig","Ukrainian Meat","2007","22900","22900","decreasing","census at breed level","159","2134","","","23","996","yes","","","","30 Jun 2016","Local"
"Ukraine","UKR","Pig","Ukrainian Meat","2008","19305","19305","decreasing","census at breed level","139","1888","","","19","1016","yes","","","","30 Jun 2016","Local"
"Ukraine","UKR","Pig","Ukrainian Meat","2009","20902","20902","increasing","census at breed level","160","1688","","","18","1161","yes","","","","30 Jun 2016","Local"
"Ukraine","UKR","Pig","Ukrainian Meat","2010","17563","17563","decreasing","census at breed level","107","1237","","","12","1464","yes","","","","30 Jun 2016","Local"
"Ukraine","UKR","Pig","Ukrainian Meat","2011","14049","14049","decreasing","census at breed level","111","1263","","","13","1081","","","","","30 Jun 2016","Local"
"Ukraine","UKR","Pig","Ukrainian Meat","2012","10720","10720","decreasing","census at breed level","70","801","","","9","1191","","","","","30 Jun 2016","Local"
"Ukraine","UKR","Pig","Ukrainian Meat","2013","10033","10033","decreasing","census at breed level","75","801","","","9","1115","yes","","","","30 Jun 2016","Local"
"Ukraine","UKR","Pig","Ukrainian Meat","2014","6548","6548","decreasing","census at breed level","75","555","","","7","935","yes","","","","12 Jan 2016","Local"
"Ukraine","UKR","Pig","Ukrainian Meat","2015","5693","5693","decreasing","census at breed level","44","510","","","7","813","yes","","","","30 Jun 2016","Local"
"Ukraine","UKR","Pig","Ukrainian Meat","2016","5373","5373","","census at breed level","36","462","","","6","","","","","reliable","10 Feb 2018","Local"
"Ukraine","UKR","Pig","Ukrainian Meat","2017","5948","5948","","","39","460","","","6","","","","no","reliable","16 Nov 2019","Local"
"Ukraine","UKR","Pig","Ukrainian Meat","2018","2717","2717","decreasing","","19","132","","","3","","","","no","reliable","16 Nov 2019","Local"
"Ukraine","UKR","Pig","Ukrainian Meat","2019","401","401","decreasing","census at breed level","16","69","","48","2","","","","no","reliable","18 Dec 2020","Local"
"Ukraine","UKR","Pig","Ukrainian Meat","2020","137","137","decreasing","census at breed level","6","36","","23","1","","","","no","reliable","25/4/2022","Local"
"Ukraine","UKR","Pig","Ukrainian Meat","2021","205","205","decreasing","census at breed level","4","27","","17","1","","","","no","reliable","23/11/2022","Local"
"Ukraine","UKR","Pig","Ukrainian Steppe Black-and-White","1960","","28000","unknown","","","","","","","","","","","unknown","28 Feb 2006","Local"
"Ukraine","UKR","Pig","Ukrainian Steppe Black-and-White","1964","","18000","unknown","","","","","","","","","","","unknown","28 Feb 2006","Local"
"Ukraine","UKR","Pig","Ukrainian Steppe Black-and-White","1969","","8000","unknown","","","","","","","","","","","unknown","28 Feb 2006","Local"
"Ukraine","UKR","Pig","Ukrainian Steppe Black-and-White","1974","","7000","unknown","","","","","","","","","","","unknown","28 Feb 2006","Local"
"Ukraine","UKR","Pig","Ukrainian Steppe Black-and-White","1980","1115","7000","unknown","","316","799","","80","","","","","","unknown","28 Feb 2006","Local"
"Ukraine","UKR","Pig","Ukrainian Steppe Black-and-White","1990","4900","5000","decreasing","","297","329","","100","","","","","","unknown","1 Mar 2006","Local"
"Ukraine","UKR","Pig","Ukrainian Steppe Black-and-White","2003","250","250","","census at breed level","14","33","","","1","250","yes","","","","30 Jun 2016","Local"
"Ukraine","UKR","Pig","Ukrainian Steppe Black-and-White","2004","330","390","increasing","census at breed level","12","32","","","1","330","yes","","","","30 Jun 2016","Local"
"Ukraine","UKR","Pig","Ukrainian Steppe Black-and-White","2005","201","201","decreasing","census at breed level","8","30","","","1","201","","","","","30 Jun 2016","Local"
"Ukraine","UKR","Pig","Ukrainian Steppe Black-and-White","2006","220","220","increasing","census at breed level","20","37","","","1","220","","","","","30 Jun 2016","Local"
"Ukraine","UKR","Pig","Ukrainian Steppe Black-and-White","2007","147","147","decreasing","census at breed level","20","40","","","1","147","","","","","30 Jun 2016","Local"
"Ukraine","UKR","Pig","Ukrainian Steppe Black-and-White","2008","101","101","decreasing","census at breed level","14","41","","","1","101","","","","","30 Jun 2016","Local"
"Ukraine","UKR","Pig","Ukrainian Steppe Black-and-White","2009","107","107","increasing","census at breed level","10","48","","","1","107","","","","","30 Jun 2016","Local"
"Ukraine","UKR","Pig","Ukrainian Steppe Black-and-White","2010","90","90","decreasing","census at breed level","6","50","","","1","90","","","","","30 Jun 2016","Local"
"Ukraine","UKR","Pig","Ukrainian Steppe Black-and-White","2011","84","84","decreasing","census at breed level","8","26","","","1","84","","","","","30 Jun 2016","Local"
"Ukraine","UKR","Pig","Ukrainian Steppe Black-and-White","2012","109","109","increasing","census at breed level","9","22","","","1","109","","","","","30 Jun 2016","Local"
"Ukraine","UKR","Pig","Ukrainian Steppe Black-and-White","2013","92","92","decreasing","census at breed level","14","21","","","1","92","","","","","30 Jun 2016","Local"
"Ukraine","UKR","Pig","Ukrainian Steppe Black-and-White","2014","120","120","increasing","census at breed level","7","29","","","1","120","","","","","12 Jan 2016","Local"
"Ukraine","UKR","Pig","Ukrainian Steppe Black-and-White","2015","95","95","decreasing","census at breed level","7","33","","","1","95","","","","","30 Jun 2016","Local"
"Ukraine","UKR","Pig","Ukrainian Steppe Black-and-White","2016","82","82","decreasing","census at breed level","6","32","","","1","","no","","no","reliable","10 Feb 2018","Local"
"Ukraine","UKR","Pig","Ukrainian Steppe Black-and-White","2017","105","105","stable","census at breed level","11","22","","","1","","","","","very reliable","16 Nov 2019","Local"
"Ukraine","UKR","Pig","Ukrainian Steppe Black-and-White","2018","77","77","decreasing","census at breed level","5","25","","","1","","","","no","reliable","18 Dec 2020","Local"
"Ukraine","UKR","Pig","Ukrainian Steppe Black-and-White","2019","84","84","increasing","census at breed level","3","24","","","1","","","","no","reliable","18 Dec 2020","Local"
"Ukraine","UKR","Pig","Ukrainian Steppe Black-and-White","2020","82","82","decreasing","census at breed level","7","25","","11","1","","","","no","reliable","25/4/2022","Local"
"Ukraine","UKR","Pig","Ukrainian Steppe Black-and-White","2021","123","123","increasing","","4","15","","9","1","","","","no","reliable","23/11/2022","Local"
"Ukraine","UKR","Pig","Ukrainian Steppe White","1964","","812000","unknown","","","","","","","","","","","unknown","28 Feb 2006","Regional"
"Ukraine","UKR","Pig","Ukrainian Steppe White","1969","","487000","unknown","","","","","","","","","","","unknown","28 Feb 2006","Regional"
"Ukraine","UKR","Pig","Ukrainian Steppe White","1974","","738000","unknown","","","","","","","","","","","unknown","28 Feb 2006","Regional"
"Ukraine","UKR","Pig","Ukrainian Steppe White","1980","1800","636300","unknown","","12500","88400","","80","","","","","","unknown","1 Mar 2006","Regional"
"Ukraine","UKR","Pig","Ukrainian Steppe White","1990","770700","","stable","","10200","87200","","90","","","","","","unknown","1 Mar 2006","Regional"
"Ukraine","UKR","Pig","Ukrainian Steppe White","2003","10624","10624","","census at breed level","160","982","","","17","625","yes","","","","30 Jun 2016","Regional"
"Ukraine","UKR","Pig","Ukrainian Steppe White","2004","5773","5773","decreasing","census at breed level","114","917","","","12","481","yes","","","","30 Jun 2016","Regional"
"Ukraine","UKR","Pig","Ukrainian Steppe White","2005","7736","7736","increasing","census at breed level","97","975","","","9","860","yes","","","","30 Jun 2016","Regional"
"Ukraine","UKR","Pig","Ukrainian Steppe White","2006","10899","10899","increasing","census at breed level","119","1382","","","11","991","yes","","","","30 Jun 2016","Regional"
"Ukraine","UKR","Pig","Ukrainian Steppe White","2007","6584","6584","decreasing","census at breed level","101","859","","","7","941","yes","","","","30 Jun 2016","Regional"
"Ukraine","UKR","Pig","Ukrainian Steppe White","2008","5095","5095","decreasing","census at breed level","77","857","","","7","728","yes","","","","30 Jun 2016","Regional"
"Ukraine","UKR","Pig","Ukrainian Steppe White","2009","4023","4023","decreasing","census at breed level","71","764","","","6","671","yes","","","","30 Jun 2016","Regional"
"Ukraine","UKR","Pig","Ukrainian Steppe White","2010","6029","6029","increasing","census at breed level","63","642","","","5","1205","yes","","","","30 Jun 2016","Regional"
"Ukraine","UKR","Pig","Ukrainian Steppe White","2011","1767","1767","decreasing","census at breed level","48","414","","","4","373","","","","","30 Jun 2016","Regional"
"Ukraine","UKR","Pig","Ukrainian Steppe White","2012","2813","2813","increasing","census at breed level","29","350","","","4","703","","","","","30 Jun 2016","Regional"
"Ukraine","UKR","Pig","Ukrainian Steppe White","2013","1495","1495","decreasing","census at breed level","28","283","","","3","498","yes","","","","30 Jun 2016","Regional"
"Ukraine","UKR","Pig","Ukrainian Steppe White","2014","737","737","decreasing","census at breed level","9","191","","","2","368","yes","","","","12 Jan 2016","Regional"
"Ukraine","UKR","Pig","Ukrainian Steppe White","2015","803","803","increasing","census at breed level","15","216","","","2","402","yes","","","","30 Jun 2016","Regional"
